
Predictions were generated on 26-Mar-2019 at 06:11:00 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 64-bit application using double precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); OpenFOAM Integration (v1.00.00a-bjj, 11-Aug-2015); AeroDyn (v15.03.00, 27-Jul-2016); HydroDyn (v2.05.01, 27-Jul-2016)

Description from the FAST input file: FAST Certification Test #01: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl1  	IPDefl1   	TwstDefl1 	BldPitch1 	Azimuth   	RotSpeed  	RotTorq   	GenSpeed  	TTDspFA   	TTDspSS   	TTDspTwst 	Spn2MLxb1 	Spn2MLyb1 	RootFxb1  	RootFyb1  	RootFzb1  	RootMxb1  	RootMyb1  	RootMzb1  	LSSGagMya 	LSSGagMza 	YawBrFxp  	YawBrFyp  	YawBrFzp  	YawBrMxp  	YawBrMyp  	YawBrMzp  	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	Wave1Elev 	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  
(s)       	(m/s)     	(m/s)     	(m/s)     	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(rpm)     	(kN·m)    	(rpm)     	(m)       	(m)       	(deg)     	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(kN)      	(kN)      	(kN)      	(kN·m)    	(kN·m)    	(kN·m)    	(m)       	(N)       	(N)       	(N)       	(N·m)     	(N·m)     	(N·m)     
    0.5100	 8.161E+00	 8.604E-03	-4.574E-03	 3.874E+00	-6.110E-01	 0.000E+00	 0.000E+00	 2.801E+01	 9.155E+00	 2.184E+03	 8.881E+02	 4.352E-02	-8.050E-03	 0.000E+00	 1.918E+02	 1.921E+03	 1.802E+02	-1.089E+02	 1.982E+02	 2.537E+03	 6.979E+03	-1.808E+01	-2.505E+03	 1.758E+03	 1.545E+02	 3.279E+01	-3.550E+03	 2.127E+03	-1.877E+03	 6.368E-13	 1.112E+02	 2.372E+01	-6.958E+03	-2.631E+02	 8.200E+03	 1.933E-01	 3.770E-01	-5.307E+06	 0.000E+00	 4.637E+07	-1.527E-12	 1.294E+08	-1.421E-10
    0.5200	 8.161E+00	 8.604E-03	-4.574E-03	 3.935E+00	-6.247E-01	 0.000E+00	 0.000E+00	 2.856E+01	 9.155E+00	 2.205E+03	 8.881E+02	 4.641E-02	-8.290E-03	 0.000E+00	 2.020E+02	 1.951E+03	 1.806E+02	-1.113E+02	 1.985E+02	 2.599E+03	 7.026E+03	-2.964E+01	-2.504E+03	 1.784E+03	 1.594E+02	 3.155E+01	-3.547E+03	 2.149E+03	-1.874E+03	-1.243E-12	 1.171E+02	 2.603E+01	-6.955E+03	-3.037E+02	 8.700E+03	 2.104E-01	 3.450E-01	-5.177E+06	-2.776E-13	 4.638E+07	-4.450E-12	 1.282E+08	 1.421E-10
    0.5300	 8.179E+00	 9.759E-03	-4.549E-03	 3.993E+00	-6.382E-01	 0.000E+00	 0.000E+00	 2.911E+01	 9.155E+00	 2.235E+03	 8.881E+02	 4.939E-02	-8.526E-03	 0.000E+00	 2.122E+02	 1.980E+03	 1.817E+02	-1.136E+02	 1.985E+02	 2.661E+03	 7.075E+03	-2.015E+01	-2.494E+03	 1.832E+03	 1.652E+02	 3.078E+01	-3.545E+03	 2.182E+03	-1.871E+03	-3.092E-13	 1.223E+02	 2.809E+01	-6.952E+03	-3.408E+02	 9.193E+03	 2.297E-01	 3.130E-01	-5.048E+06	-8.327E-13	 4.639E+07	-3.036E-12	 1.271E+08	-6.939E-14
    0.5400	 8.179E+00	 9.759E-03	-4.549E-03	 4.047E+00	-6.513E-01	 0.000E+00	 0.000E+00	 2.966E+01	 9.155E+00	 2.255E+03	 8.881E+02	 5.248E-02	-8.758E-03	 0.000E+00	 2.228E+02	 2.010E+03	 1.814E+02	-1.158E+02	 1.990E+02	 2.719E+03	 7.100E+03	-3.994E+01	-2.505E+03	 1.863E+03	 1.717E+02	 2.949E+01	-3.541E+03	 2.203E+03	-1.873E+03	 2.485E-13	 1.267E+02	 3.045E+01	-6.949E+03	-3.840E+02	 9.674E+03	 2.484E-01	 2.811E-01	-4.918E+06	-2.776E-13	 4.639E+07	 6.358E-12	 1.259E+08	-7.112E-11
    0.5500	 8.179E+00	 9.759E-03	-4.549E-03	 4.098E+00	-6.641E-01	 0.000E+00	 0.000E+00	 3.021E+01	 9.155E+00	 2.284E+03	 8.881E+02	 5.566E-02	-8.986E-03	 0.000E+00	 2.333E+02	 2.028E+03	 1.829E+02	-1.179E+02	 1.988E+02	 2.781E+03	 7.161E+03	-1.621E+01	-2.453E+03	 1.903E+03	 1.768E+02	 2.873E+01	-3.538E+03	 2.236E+03	-1.831E+03	 4.530E-14	 1.319E+02	 3.239E+01	-6.945E+03	-4.192E+02	 1.018E+04	 2.706E-01	 2.491E-01	-4.789E+06	-1.110E-12	 4.640E+07	 3.053E-12	 1.248E+08	-7.109E-11
    0.5600	 8.179E+00	 9.759E-03	-4.549E-03	 4.146E+00	-6.765E-01	 0.000E+00	 0.000E+00	 3.076E+01	 9.155E+00	 2.308E+03	 8.881E+02	 5.894E-02	-9.210E-03	 0.000E+00	 2.439E+02	 2.051E+03	 1.834E+02	-1.201E+02	 1.992E+02	 2.840E+03	 7.194E+03	-3.288E+01	-2.446E+03	 1.923E+03	 1.834E+02	 2.770E+01	-3.534E+03	 2.261E+03	-1.810E+03	-1.550E-13	 1.358E+02	 3.440E+01	-6.941E+03	-4.547E+02	 1.067E+04	 2.923E-01	 2.171E-01	-4.660E+06	-1.110E-12	 4.641E+07	-6.592E-12	 1.236E+08	 3.567E-11
    0.5700	 8.198E+00	 1.088E-02	-4.489E-03	 4.190E+00	-6.886E-01	 0.000E+00	 0.000E+00	 3.131E+01	 9.155E+00	 2.334E+03	 8.881E+02	 6.231E-02	-9.429E-03	 0.000E+00	 2.545E+02	 2.073E+03	 1.836E+02	-1.221E+02	 1.995E+02	 2.896E+03	 7.217E+03	-2.411E+01	-2.438E+03	 1.963E+03	 1.909E+02	 2.696E+01	-3.530E+03	 2.289E+03	-1.795E+03	-3.925E-13	 1.390E+02	 3.611E+01	-6.937E+03	-4.835E+02	 1.115E+04	 3.153E-01	 1.852E-01	-4.531E+06	 1.665E-12	 4.642E+07	-3.469E-14	 1.225E+08	 2.429E-13
    0.5800	 8.198E+00	 1.088E-02	-4.489E-03	 4.231E+00	-7.002E-01	 0.000E+00	 0.000E+00	 3.186E+01	 9.155E+00	 2.365E+03	 8.881E+02	 6.578E-02	-9.645E-03	 0.000E+00	 2.655E+02	 2.095E+03	 1.854E+02	-1.244E+02	 1.998E+02	 2.954E+03	 7.257E+03	-2.386E+01	-2.431E+03	 2.000E+03	 1.990E+02	 2.656E+01	-3.526E+03	 2.321E+03	-1.779E+03	 1.603E-13	 1.419E+02	 3.740E+01	-6.933E+03	-5.029E+02	 1.164E+04	 3.402E-01	 1.532E-01	-4.403E+06	-8.327E-13	 4.642E+07	 6.653E-12	 1.214E+08	-3.560E-11
    0.5900	 8.198E+00	 1.088E-02	-4.489E-03	 4.268E+00	-7.115E-01	 0.000E+00	 0.000E+00	 3.241E+01	 9.155E+00	 2.381E+03	 8.881E+02	 6.934E-02	-9.858E-03	 0.000E+00	 2.766E+02	 2.108E+03	 1.830E+02	-1.258E+02	 2.004E+02	 3.002E+03	 7.252E+03	-4.249E+01	-2.410E+03	 2.011E+03	 2.057E+02	 2.559E+01	-3.520E+03	 2.338E+03	-1.738E+03	 2.508E-13	 1.452E+02	 3.886E+01	-6.928E+03	-5.232E+02	 1.214E+04	 3.644E-01	 1.212E-01	-4.274E+06	 2.776E-13	 4.643E+07	-4.337E-14	 1.202E+08	-1.776E-10
    0.6000	 8.198E+00	 1.088E-02	-4.489E-03	 4.302E+00	-7.224E-01	 0.000E+00	 0.000E+00	 3.296E+01	 9.155E+00	 2.403E+03	 8.881E+02	 7.299E-02	-1.007E-02	 0.000E+00	 2.875E+02	 2.124E+03	 1.832E+02	-1.276E+02	 2.009E+02	 3.054E+03	 7.270E+03	-3.125E+01	-2.414E+03	 2.041E+03	 2.144E+02	 2.509E+01	-3.515E+03	 2.361E+03	-1.723E+03	 2.294E-13	 1.476E+02	 3.978E+01	-6.923E+03	-5.310E+02	 1.263E+04	 3.899E-01	 8.926E-02	-4.146E+06	 8.327E-13	 4.644E+07	-3.825E-12	 1.191E+08	-3.546E-11
    0.6100	 8.216E+00	 1.201E-02	-4.106E-03	 4.333E+00	-7.329E-01	 0.000E+00	 0.000E+00	 3.351E+01	 9.155E+00	 2.440E+03	 8.881E+02	 7.673E-02	-1.027E-02	 0.000E+00	 2.983E+02	 2.140E+03	 1.847E+02	-1.296E+02	 2.012E+02	 3.108E+03	 7.300E+03	-2.997E+01	-2.383E+03	 2.066E+03	 2.222E+02	 2.544E+01	-3.511E+03	 2.398E+03	-1.681E+03	-9.500E-13	 1.510E+02	 3.993E+01	-6.918E+03	-5.220E+02	 1.316E+04	 4.200E-01	 5.407E-02	-4.026E+06	 5.551E-13	 4.644E+07	-8.925E-12	 1.179E+08	-2.487E-10
    0.6200	 8.216E+00	 1.201E-02	-4.106E-03	 4.360E+00	-7.430E-01	 0.000E+00	 0.000E+00	 3.406E+01	 9.155E+00	 2.455E+03	 8.881E+02	 8.056E-02	-1.048E-02	 0.000E+00	 3.095E+02	 2.157E+03	 1.832E+02	-1.310E+02	 2.020E+02	 3.152E+03	 7.288E+03	-4.597E+01	-2.412E+03	 2.107E+03	 2.320E+02	 2.500E+01	-3.505E+03	 2.414E+03	-1.688E+03	-3.952E-14	 1.529E+02	 4.036E+01	-6.913E+03	-5.155E+02	 1.366E+04	 4.457E-01	 1.888E-02	-3.906E+06	 2.776E-13	 4.644E+07	 4.450E-12	 1.167E+08	 1.067E-10
    0.6300	 8.216E+00	 1.201E-02	-4.106E-03	 4.385E+00	-7.526E-01	 0.000E+00	 0.000E+00	 3.461E+01	 9.155E+00	 2.503E+03	 8.881E+02	 8.447E-02	-1.068E-02	 0.000E+00	 3.203E+02	 2.160E+03	 1.863E+02	-1.330E+02	 2.019E+02	 3.208E+03	 7.344E+03	-1.884E+01	-2.331E+03	 2.113E+03	 2.381E+02	 2.618E+01	-3.501E+03	 2.460E+03	-1.601E+03	 8.800E-13	 1.583E+02	 3.946E+01	-6.908E+03	-4.818E+02	 1.425E+04	 4.821E-01	-1.631E-02	-3.786E+06	-1.388E-12	 4.645E+07	 1.145E-12	 1.155E+08	-7.092E-11
    0.6400	 8.216E+00	 1.201E-02	-4.106E-03	 4.406E+00	-7.618E-01	 0.000E+00	 0.000E+00	 3.516E+01	 9.155E+00	 2.528E+03	 8.881E+02	 8.847E-02	-1.088E-02	 0.000E+00	 3.308E+02	 2.170E+03	 1.866E+02	-1.348E+02	 2.026E+02	 3.255E+03	 7.354E+03	-3.903E+01	-2.339E+03	 2.121E+03	 2.467E+02	 2.646E+01	-3.495E+03	 2.485E+03	-1.577E+03	-1.636E-13	 1.620E+02	 3.894E+01	-6.903E+03	-4.527E+02	 1.482E+04	 5.133E-01	-5.150E-02	-3.667E+06	-5.551E-13	 4.645E+07	-5.551E-12	 1.143E+08	 5.336E-11
    0.6500	 8.236E+00	 1.299E-02	-3.908E-03	 4.423E+00	-7.705E-01	 0.000E+00	 0.000E+00	 3.571E+01	 9.155E+00	 2.555E+03	 8.881E+02	 9.255E-02	-1.108E-02	 0.000E+00	 3.414E+02	 2.181E+03	 1.858E+02	-1.360E+02	 2.031E+02	 3.295E+03	 7.347E+03	-3.246E+01	-2.323E+03	 2.154E+03	 2.551E+02	 2.700E+01	-3.490E+03	 2.511E+03	-1.550E+03	 6.515E-13	 1.662E+02	 3.814E+01	-6.898E+03	-4.164E+02	 1.541E+04	 5.461E-01	-8.669E-02	-3.548E+06	 0.000E+00	 4.645E+07	-6.670E-12	 1.131E+08	 5.326E-11
    0.6600	 8.236E+00	 1.299E-02	-3.908E-03	 4.438E+00	-7.787E-01	 0.000E+00	 0.000E+00	 3.625E+01	 9.155E+00	 2.570E+03	 8.881E+02	 9.672E-02	-1.128E-02	 0.000E+00	 3.516E+02	 2.190E+03	 1.844E+02	-1.372E+02	 2.040E+02	 3.334E+03	 7.334E+03	-4.800E+01	-2.311E+03	 2.143E+03	 2.622E+02	 2.702E+01	-3.484E+03	 2.526E+03	-1.501E+03	 3.294E-13	 1.716E+02	 3.746E+01	-6.891E+03	-3.804E+02	 1.604E+04	 5.780E-01	-1.219E-01	-3.429E+06	-5.551E-13	 4.646E+07	-1.111E-11	 1.119E+08	 8.878E-11
    0.6700	 8.236E+00	 1.299E-02	-3.908E-03	 4.450E+00	-7.864E-01	 0.000E+00	 0.000E+00	 3.680E+01	 9.155E+00	 2.622E+03	 8.881E+02	 1.010E-01	-1.148E-02	 0.000E+00	 3.620E+02	 2.190E+03	 1.867E+02	-1.388E+02	 2.041E+02	 3.379E+03	 7.365E+03	-2.541E+01	-2.306E+03	 2.209E+03	 2.721E+02	 2.888E+01	-3.480E+03	 2.576E+03	-1.504E+03	 2.408E-13	 1.765E+02	 3.554E+01	-6.888E+03	-3.200E+02	 1.667E+04	 6.183E-01	-1.571E-01	-3.310E+06	 1.388E-12	 4.646E+07	-3.400E-12	 1.107E+08	 5.339E-11
    0.6800	 8.236E+00	 1.299E-02	-3.908E-03	 4.460E+00	-7.936E-01	 0.000E+00	 0.000E+00	 3.735E+01	 9.155E+00	 2.654E+03	 8.881E+02	 1.053E-01	-1.168E-02	 0.000E+00	 3.714E+02	 2.195E+03	 1.870E+02	-1.402E+02	 2.046E+02	 3.418E+03	 7.370E+03	-4.094E+01	-2.284E+03	 2.214E+03	 2.793E+02	 2.979E+01	-3.475E+03	 2.606E+03	-1.461E+03	-3.645E-13	 1.835E+02	 3.412E+01	-6.882E+03	-2.678E+02	 1.736E+04	 6.566E-01	-1.923E-01	-3.191E+06	 0.000E+00	 4.646E+07	 3.374E-12	 1.095E+08	 3.553E-11
    0.6900	 8.256E+00	 1.428E-02	-3.735E-03	 4.466E+00	-8.002E-01	 0.000E+00	 0.000E+00	 3.790E+01	 9.155E+00	 2.681E+03	 8.881E+02	 1.097E-01	-1.189E-02	 0.000E+00	 3.804E+02	 2.199E+03	 1.865E+02	-1.414E+02	 2.051E+02	 3.453E+03	 7.364E+03	-3.480E+01	-2.252E+03	 2.217E+03	 2.858E+02	 3.047E+01	-3.469E+03	 2.632E+03	-1.412E+03	-1.078E-13	 1.914E+02	 3.285E+01	-6.877E+03	-2.180E+02	 1.809E+04	 6.952E-01	-2.275E-01	-3.072E+06	-5.551E-13	 4.647E+07	-6.705E-12	 1.084E+08	-1.776E-11
    0.7000	 8.256E+00	 1.428E-02	-3.735E-03	 4.470E+00	-8.063E-01	 0.000E+00	 0.000E+00	 3.845E+01	 9.155E+00	 2.706E+03	 8.881E+02	 1.142E-01	-1.210E-02	 0.000E+00	 3.895E+02	 2.205E+03	 1.853E+02	-1.424E+02	 2.060E+02	 3.482E+03	 7.339E+03	-5.037E+01	-2.286E+03	 2.256E+03	 2.950E+02	 3.099E+01	-3.464E+03	 2.655E+03	-1.429E+03	 2.591E-13	 1.982E+02	 3.173E+01	-6.872E+03	-1.711E+02	 1.880E+04	 7.318E-01	-2.626E-01	-2.954E+06	-6.939E-13	 4.647E+07	 4.424E-12	 1.072E+08	-3.469E-14
    0.7100	 8.256E+00	 1.428E-02	-3.735E-03	 4.471E+00	-8.119E-01	 0.000E+00	 0.000E+00	 3.900E+01	 9.155E+00	 2.753E+03	 8.881E+02	 1.187E-01	-1.232E-02	 0.000E+00	 3.975E+02	 2.197E+03	 1.871E+02	-1.438E+02	 2.059E+02	 3.523E+03	 7.374E+03	-2.761E+01	-2.178E+03	 2.226E+03	 2.982E+02	 3.242E+01	-3.459E+03	 2.701E+03	-1.313E+03	-5.108E-13	 2.102E+02	 3.000E+01	-6.867E+03	-1.135E+02	 1.964E+04	 7.810E-01	-2.978E-01	-2.836E+06	 1.388E-13	 4.647E+07	 1.331E-11	 1.060E+08	-6.221E-11
    0.7200	 8.256E+00	 1.428E-02	-3.735E-03	 4.470E+00	-8.169E-01	 0.000E+00	 0.000E+00	 3.955E+01	 9.155E+00	 2.783E+03	 8.881E+02	 1.233E-01	-1.254E-02	 0.000E+00	 4.049E+02	 2.196E+03	 1.875E+02	-1.452E+02	 2.068E+02	 3.555E+03	 7.372E+03	-4.245E+01	-2.186E+03	 2.223E+03	 3.052E+02	 3.289E+01	-3.454E+03	 2.730E+03	-1.292E+03	 2.982E-13	 2.199E+02	 2.903E+01	-6.862E+03	-7.081E+01	 2.044E+04	 8.230E-01	-3.330E-01	-2.718E+06	-1.110E-12	 4.648E+07	-6.644E-12	 1.048E+08	 8.951E-12
    0.7300	 8.275E+00	 1.495E-02	-3.280E-03	 4.466E+00	-8.214E-01	 0.000E+00	 0.000E+00	 4.010E+01	 9.155E+00	 2.819E+03	 8.881E+02	 1.280E-01	-1.277E-02	 0.000E+00	 4.121E+02	 2.198E+03	 1.867E+02	-1.461E+02	 2.071E+02	 3.580E+03	 7.352E+03	-3.629E+01	-2.167E+03	 2.260E+03	 3.123E+02	 3.358E+01	-3.450E+03	 2.765E+03	-1.278E+03	 7.029E-13	 2.301E+02	 2.816E+01	-6.858E+03	-3.149E+01	 2.127E+04	 8.677E-01	-3.682E-01	-2.600E+06	-2.776E-13	 4.648E+07	-6.635E-12	 1.037E+08	 5.333E-11
    0.7400	 8.275E+00	 1.495E-02	-3.280E-03	 4.461E+00	-8.253E-01	 0.000E+00	 0.000E+00	 4.065E+01	 9.155E+00	 2.838E+03	 8.881E+02	 1.328E-01	-1.301E-02	 0.000E+00	 4.187E+02	 2.199E+03	 1.858E+02	-1.471E+02	 2.079E+02	 3.604E+03	 7.327E+03	-5.069E+01	-2.140E+03	 2.250E+03	 3.175E+02	 3.323E+01	-3.445E+03	 2.785E+03	-1.232E+03	 1.372E-13	 2.418E+02	 2.807E+01	-6.853E+03	-8.164E+00	 2.214E+04	 9.096E-01	-4.034E-01	-2.483E+06	-4.163E-13	 4.648E+07	 6.618E-12	 1.025E+08	-8.812E-12
    0.7500	 8.275E+00	 1.495E-02	-3.280E-03	 4.453E+00	-8.287E-01	 0.000E+00	 0.000E+00	 4.120E+01	 9.155E+00	 2.898E+03	 8.881E+02	 1.376E-01	-1.326E-02	 0.000E+00	 4.244E+02	 2.189E+03	 1.867E+02	-1.482E+02	 2.083E+02	 3.633E+03	 7.340E+03	-2.980E+01	-2.132E+03	 2.285E+03	 3.251E+02	 3.456E+01	-3.442E+03	 2.843E+03	-1.228E+03	-2.093E-13	 2.533E+02	 2.718E+01	-6.849E+03	 2.807E+01	 2.302E+04	 9.640E-01	-4.386E-01	-2.365E+06	 9.714E-13	 4.649E+07	-2.194E-12	 1.013E+08	 5.329E-11
    0.7600	 8.275E+00	 1.495E-02	-3.280E-03	 4.444E+00	-8.315E-01	 0.000E+00	 0.000E+00	 4.175E+01	 9.155E+00	 2.936E+03	 8.881E+02	 1.425E-01	-1.353E-02	 0.000E+00	 4.296E+02	 2.184E+03	 1.865E+02	-1.493E+02	 2.090E+02	 3.656E+03	 7.328E+03	-4.413E+01	-2.111E+03	 2.288E+03	 3.310E+02	 3.461E+01	-3.438E+03	 2.881E+03	-1.197E+03	-2.386E-13	 2.658E+02	 2.729E+01	-6.845E+03	 4.350E+01	 2.393E+04	 1.014E+00	-4.738E-01	-2.248E+06	 1.388E-13	 4.649E+07	 1.554E-11	 1.002E+08	-2.226E-11
    0.7700	 8.295E+00	 1.585E-02	-2.462E-03	 4.433E+00	-8.338E-01	 0.000E+00	 0.000E+00	 4.230E+01	 9.155E+00	 2.966E+03	 8.881E+02	 1.474E-01	-1.380E-02	 0.000E+00	 4.340E+02	 2.181E+03	 1.861E+02	-1.503E+02	 2.095E+02	 3.676E+03	 7.307E+03	-3.572E+01	-2.064E+03	 2.284E+03	 3.357E+02	 3.409E+01	-3.433E+03	 2.913E+03	-1.146E+03	-2.691E-13	 2.793E+02	 2.804E+01	-6.841E+03	 4.503E+01	 2.487E+04	 1.063E+00	-5.090E-01	-2.131E+06	-6.939E-13	 4.649E+07	-2.727E-12	 9.903E+07	-6.115E-11
    0.7800	 8.295E+00	 1.585E-02	-2.462E-03	 4.420E+00	-8.356E-01	 0.000E+00	 0.000E+00	 4.285E+01	 9.155E+00	 2.991E+03	 8.881E+02	 1.524E-01	-1.409E-02	 0.000E+00	 4.380E+02	 2.177E+03	 1.847E+02	-1.511E+02	 2.105E+02	 3.693E+03	 7.275E+03	-5.082E+01	-2.044E+03	 2.270E+03	 3.409E+02	 3.303E+01	-3.429E+03	 2.940E+03	-1.106E+03	 6.439E-15	 2.927E+02	 2.938E+01	-6.837E+03	 3.370E+01	 2.582E+04	 1.111E+00	-5.442E-01	-2.015E+06	 1.041E-12	 4.650E+07	 1.404E-12	 9.788E+07	-3.881E-11
    0.7900	 8.295E+00	 1.585E-02	-2.462E-03	 4.405E+00	-8.368E-01	 0.000E+00	 0.000E+00	 4.340E+01	 9.155E+00	 3.049E+03	 8.881E+02	 1.575E-01	-1.439E-02	 0.000E+00	 4.415E+02	 2.165E+03	 1.859E+02	-1.523E+02	 2.108E+02	 3.714E+03	 7.276E+03	-3.035E+01	-2.019E+03	 2.308E+03	 3.481E+02	 3.327E+01	-3.427E+03	 2.998E+03	-1.098E+03	-4.070E-13	 3.054E+02	 3.016E+01	-6.835E+03	 3.085E+01	 2.676E+04	 1.170E+00	-5.794E-01	-1.898E+06	-3.469E-13	 4.650E+07	-5.519E-12	 9.672E+07	 1.678E-11
    0.8000	 8.295E+00	 1.585E-02	-2.462E-03	 4.389E+00	-8.377E-01	 0.000E+00	 0.000E+00	 4.394E+01	 9.155E+00	 3.088E+03	 8.881E+02	 1.626E-01	-1.471E-02	 0.000E+00	 4.442E+02	 2.158E+03	 1.857E+02	-1.533E+02	 2.117E+02	 3.730E+03	 7.255E+03	-4.329E+01	-2.002E+03	 2.310E+03	 3.543E+02	 3.237E+01	-3.424E+03	 3.039E+03	-1.072E+03	 5.629E-14	 3.186E+02	 3.186E+01	-6.832E+03	 9.387E+00	 2.771E+04	 1.225E+00	-6.146E-01	-1.782E+06	 1.735E-13	 4.651E+07	-1.110E-11	 9.557E+07	-3.877E-11
    0.8100	 8.315E+00	 1.680E-02	-1.805E-03	 4.372E+00	-8.380E-01	 0.000E+00	 0.000E+00	 4.449E+01	 9.155E+00	 3.123E+03	 8.881E+02	 1.678E-01	-1.504E-02	 0.000E+00	 4.463E+02	 2.151E+03	 1.847E+02	-1.541E+02	 2.125E+02	 3.744E+03	 7.224E+03	-3.618E+01	-1.955E+03	 2.300E+03	 3.595E+02	 3.108E+01	-3.421E+03	 3.077E+03	-1.020E+03	-1.085E-13	 3.324E+02	 3.405E+01	-6.829E+03	-2.212E+01	 2.869E+04	 1.281E+00	-6.502E-01	-1.677E+06	 0.000E+00	 4.651E+07	 2.748E-12	 9.439E+07	 2.906E-12
    0.8200	 8.315E+00	 1.680E-02	-1.805E-03	 4.353E+00	-8.380E-01	 0.000E+00	 0.000E+00	 4.504E+01	 9.155E+00	 3.134E+03	 8.881E+02	 1.730E-01	-1.540E-02	 0.000E+00	 4.486E+02	 2.148E+03	 1.790E+02	-1.541E+02	 2.147E+02	 3.741E+03	 7.125E+03	-8.402E+01	-2.007E+03	 2.304E+03	 3.674E+02	 2.848E+01	-3.417E+03	 3.092E+03	-1.036E+03	-1.543E-14	 3.436E+02	 3.727E+01	-6.825E+03	-7.320E+01	 2.961E+04	 1.324E+00	-6.859E-01	-1.572E+06	 1.735E-13	 4.651E+07	 5.573E-12	 9.321E+07	-8.045E-11
    0.8300	 8.315E+00	 1.680E-02	-1.805E-03	 4.333E+00	-8.375E-01	 0.000E+00	 0.000E+00	 4.559E+01	 9.155E+00	 3.220E+03	 8.881E+02	 1.783E-01	-1.577E-02	 0.000E+00	 4.490E+02	 2.128E+03	 1.866E+02	-1.563E+02	 2.136E+02	 3.776E+03	 7.210E+03	 1.269E+01	-1.865E+03	 2.323E+03	 3.724E+02	 2.923E+01	-3.417E+03	 3.180E+03	-9.485E+02	 4.563E-14	 3.585E+02	 3.839E+01	-6.826E+03	-8.533E+01	 3.062E+04	 1.407E+00	-7.215E-01	-1.467E+06	 0.000E+00	 4.651E+07	-1.110E-11	 9.203E+07	 3.315E-11
    0.8400	 8.315E+00	 1.680E-02	-1.805E-03	 4.313E+00	-8.367E-01	 0.000E+00	 0.000E+00	 4.614E+01	 9.155E+00	 3.260E+03	 8.881E+02	 1.836E-01	-1.616E-02	 0.000E+00	 4.500E+02	 2.118E+03	 1.868E+02	-1.575E+02	 2.151E+02	 3.788E+03	 7.185E+03	-5.106E+01	-1.851E+03	 2.279E+03	 3.785E+02	 2.759E+01	-3.415E+03	 3.222E+03	-8.962E+02	 3.277E-13	 3.715E+02	 4.112E+01	-6.824E+03	-1.264E+02	 3.159E+04	 1.468E+00	-7.572E-01	-1.363E+06	-8.674E-13	 4.651E+07	-1.390E-11	 9.085E+07	 8.305E-11
    0.8500	 8.336E+00	 1.728E-02	-1.519E-03	 4.291E+00	-8.355E-01	 0.000E+00	 0.000E+00	 4.669E+01	 9.155E+00	 3.287E+03	 8.881E+02	 1.889E-01	-1.657E-02	 0.000E+00	 4.507E+02	 2.110E+03	 1.832E+02	-1.575E+02	 2.163E+02	 3.786E+03	 7.110E+03	-2.890E+01	-1.850E+03	 2.324E+03	 3.874E+02	 2.540E+01	-3.413E+03	 3.254E+03	-9.053E+02	 1.208E-13	 3.817E+02	 4.438E+01	-6.822E+03	-1.761E+02	 3.249E+04	 1.523E+00	-7.929E-01	-1.258E+06	-1.735E-13	 4.651E+07	 1.665E-11	 8.968E+07	-4.337E-14
    0.8600	 8.336E+00	 1.728E-02	-1.519E-03	 4.268E+00	-8.341E-01	 0.000E+00	 0.000E+00	 4.724E+01	 9.155E+00	 3.318E+03	 8.881E+02	 1.943E-01	-1.700E-02	 0.000E+00	 4.511E+02	 2.101E+03	 1.825E+02	-1.583E+02	 2.176E+02	 3.794E+03	 7.075E+03	-4.533E+01	-1.798E+03	 2.289E+03	 3.932E+02	 2.327E+01	-3.412E+03	 3.289E+03	-8.336E+02	 1.821E-14	 3.940E+02	 4.749E+01	-6.820E+03	-2.205E+02	 3.345E+04	 1.585E+00	-8.285E-01	-1.154E+06	 1.735E-13	 4.651E+07	 1.388E-11	 8.851E+07	 6.505E-14
    0.8700	 8.336E+00	 1.728E-02	-1.519E-03	 4.244E+00	-8.324E-01	 0.000E+00	 0.000E+00	 4.779E+01	 9.155E+00	 3.369E+03	 8.881E+02	 1.997E-01	-1.745E-02	 0.000E+00	 4.512E+02	 2.086E+03	 1.809E+02	-1.588E+02	 2.194E+02	 3.796E+03	 7.022E+03	-3.784E+01	-1.833E+03	 2.316E+03	 4.039E+02	 2.205E+01	-3.411E+03	 3.342E+03	-8.531E+02	 1.985E-13	 4.031E+02	 5.001E+01	-6.819E+03	-2.510E+02	 3.434E+04	 1.652E+00	-8.642E-01	-1.050E+06	 3.469E-13	 4.651E+07	-5.540E-12	 8.734E+07	-2.732E-12
